location,Followers,Hashtags,Username,Datetime,Text
"Midwest, USA",202,"['LIVE', 'ApexLegends', 'TwitchAffilate', 'twitch', 'streamer', 'smallstreamer', 'pcgaming', 'gamer', 'goodvibesonly']",topple04,2022-12-29 15:21:05+00:00,"I’m #LIVE streaming some #ApexLegends come revel in how garbage my aim is 😂 #TwitchAffilate #twitch #streamer #smallstreamer #pcgaming #gamer #goodvibesonly 
https://t.co/IBX2M2w1CS"
,469,['ApexLegends'],ApexTop10,2022-12-29 15:19:41+00:00,"#ApexLegends TOP10
🥇 (88,810) Fuhhnq
🥈 (76,318) TimeClub-kBorrow
🥉 (70,418) Zachmazer
4⃣ (61,676) FURIA HisWattson
5⃣ (60,532) tttcheekyttt_SBI
6⃣ (59,418) dutchvand
7⃣ (57,568) 大壯
8⃣ (56,279) Ventis
9⃣ (53,628) Zaine
🔟 (52,260) AFuwu-w-"
the snack cabinet,3640,,NoFoundTuck,2022-12-29 15:18:12+00:00,"@ShiLLin_ViLLian Haven’t in months 

Call of Duty

Apex Legends

Fortnite"
Ciudad de México,85,,Metz_Ich,2022-12-29 15:16:52+00:00,"@HisandHersLive @PlayApex @insepultus only quality content, godlike flatline and sentinel shots"
,81,['ApexLegends'],LobasWorld,2022-12-29 15:16:15+00:00,"Haven’t played Apex in over a week, I logged on just to buy the Loba skin and that’s it, this will be the first time since season 5 that I don’t complete a Battle Pass #ApexLegends"
,116,"['Vtuber', 'ENVtuber']",nirvashj,2022-12-29 15:15:10+00:00,"ranking up | Drops 【Apex Legends】 

~~~LIVE HERE~~~
https://t.co/Wli5sbR80f 

#Vtuber #ENVtuber @OwlRetweets https://t.co/X6qageOa8N"
"Winter Haven, FL",669,,Therealbroskis,2022-12-29 15:14:52+00:00,If I ever get good at Apex Legends I'd have to be able to move like Faide. Gameplay is just straight finesse
"Rochester, NY",94,"['FragosoEntertainment', 'ApexLegends', 'Apex', 'eSports', 'Apex募集ps4', 'Apex募集', 'Apex募集pc', 'support', 'SupportSmallStreamers', 'Xbox', 'PlayStation5']",Fragoso_Ent,2022-12-29 15:13:45+00:00,"When they try to stream snipe @iTzI2eloaDz but get shit on 💩🤦🏻‍♂️

https://t.co/NiArlPd8Ac 

#FragosoEntertainment #ApexLegends #Apex #eSports #Apex募集ps4 #Apex募集 #Apex募集pc #support #SupportSmallStreamers #Xbox   #PlayStation5 https://t.co/qTm5TzRxVI"
,98,"['rain', 'FYP', 'selfie', 'selflove', 'ApexLegends', 'streamer', 'twitchstreamer', 'bio', 'vibe', 'girlgamer', 'ContentCreator']",princessxbrutal,2022-12-29 15:13:10+00:00,Here’s a selfie 🤳 #rain #FYP #selfie #selflove #ApexLegends #streamer #twitchstreamer #bio #vibe #girlgamer #ContentCreator https://t.co/hsRAhtf9cx
MOSCOW,2960,,HodlDepot,2022-12-29 15:12:55+00:00,@bitcoin__apex FUCKING LEGEND
"Birmingham, England",490,"['Twitch', 'Gaming', 'Gamer', 'stream', 'ApexLegends']",Suthy_98,2022-12-29 15:10:18+00:00,"ilovethisgameilovethisgameilovethisgameilovethisgame
passionpassionpassionpassionpassion🙃🙃🙃

https://t.co/cYAdzPZ7sD

#Twitch #Gaming #Gamer #stream #ApexLegends"
Tx ,410,,Ruby_Katz,2022-12-29 15:09:54+00:00,"Hey, I like @PlayApex 💙 https://t.co/fSc9ucTwnX"
,34,,kasey_kloud,2022-12-29 15:09:50+00:00,@PlayApex yall need to get more creative with skins and stop charging out the ass for one that's only recoloured. It's getting old.
,65,['ApexLegends'],ApexTOP10_PS,2022-12-29 15:09:33+00:00,"#ApexLegends TOP10 on PS
🥇 (57,577) AxAC_
🥈 (56,845) BlestAkuma
🥉 (54,191) woison
4⃣ (52,236) VENGER_YT
5⃣ (52,208) Tea-pot1126
6⃣ (50,255) iGrindApexAgain
7⃣ (49,894) BokuToumaaa
8⃣ (48,756) zkYuTa
9⃣ (48,246) Jwnuary
🔟 (47,215) gavom_k"
"Malaysia , Penang",656,,melissa_xj,2022-12-29 15:08:42+00:00,@CaffeinatedLuna @NoMercyEst @PlayApex Letsss goooo 🔥🔥🔥
"Atlanta, GA",1111,['ApexLegends'],Radimorr,2022-12-29 15:08:35+00:00,"Young OG (Can't Hurt Me) 🎭🫶🏾 🖼️

#ApexLegends https://t.co/IsgKEX6AbF"
,13,,Bo68rD,2022-12-29 15:08:10+00:00,"SanDisk 128GB MicroSD Nintendo Switch Micro SDXC Memory Card for Switch &amp; Switch Lite SDSQXAO-128G Apex Legends Design Bundle KKQZSWZ

https://t.co/is8njzBQRF https://t.co/ekicpccmOs"
,9,['PS4live'],ChahrazedSoumia,2022-12-29 15:08:09+00:00,Check out my broadcast from my PlayStation 4! #PS4live (Apex Legends)  live at https://t.co/bA5Mibv9dL
,11,,losmikessss,2022-12-29 15:06:59+00:00,@AEGISSVII @CardinalMDM @JustMeSavy @destinytrack Probably talking about apex legends
"Birmingham, England",1598,,IAmProj3ct,2022-12-29 15:05:28+00:00,@misspeachez_ @PlayApex @Respawn Who said this? WHO LIED TO YOU?!?!?!
,88,"['apexlegends', 'fps', 'apex', 'shooter', 'battleroyale', 'ranked']",PieLand_Discord,2022-12-29 15:05:24+00:00,Playing some #apexlegends with Lou! ❤️ #fps #apex #shooter #battleroyale #ranked https://t.co/QOOgM8iCkp
"Birmingham, England",1598,,IAmProj3ct,2022-12-29 15:02:22+00:00,@Grrted @PlayApex We. Must. Pull. TOGETHER!!!!
Neo Tokyo ,358,,kasonRyu3301,2022-12-29 15:01:36+00:00,@itshundredz @PlayApex hacks???
"Birmingham, England",1598,,IAmProj3ct,2022-12-29 15:01:29+00:00,@Grrted @_ApexStatus @PlayApex Finally some ACTUAL content we would enjoy
South Asia,238,"['apexlegendsmobile', 'ApexLegends', 'gaming']",darksnest6,2022-12-29 15:00:31+00:00,"𝗣𝗿𝗼 𝗠𝗼𝗱𝗲 is LIVE till Dec 30th UTC 11:59pm
Rewards: 🔵 1000 Underworld Coins
Mission: Complete 3 match(es) in Second Shot
Duration: 12/28 - 12/31/2022 (UTC±0) (3 Days)

#apexlegendsmobile 
#ApexLegends #gaming https://t.co/1bZZXi964n"
"England, UK",169,"['streaming', 'twitch', 'apexlegends', 'destiny2', 'eldenring', 'GTARP', 'thecalistoprotocol', 'shooter', 'MMO', 'RPG', 'smallstreamer']",pYp3zZPlays,2022-12-29 15:00:02+00:00,"I am LIVE! Everyone is welcome. I want to hear about your day! Chilling and chatting &lt;3
#streaming #twitch #apexlegends #destiny2 #eldenring #GTARP #thecalistoprotocol #shooter #MMO #RPG  #smallstreamer 

https://t.co/3FXdYL2f6q"
South Asia,238,"['apexlegendsmobile', 'ApexLegends', 'gaming']",darksnest6,2022-12-29 15:00:02+00:00,"HOLIDAY WEEK LOGIN SWEEP live till Jan 05 UTC 11:59pm

Rewards include: Caustic Pose, Banner Frame, Frame, Festival Gold, Underworld Coins &amp; Pack Pieces

Task: Login for 7 days

Duration: 12/28 - 01/05/2023 (UTC±0) (8 Days)

#apexlegendsmobile #ApexLegends #gaming https://t.co/CJLAVAaZNn"
#1903位なら獲れた！！すごいだろ,84,,or_Rura0223,2022-12-29 14:59:40+00:00,(Apex Legends)  live at https://t.co/1w2j3g1hxL
Lazy Lake,117,"['ApexLegends', 'YouTuber', 'ContentCreator', 'Streamer', 'SophieesWorld']",YTSophiee_K,2022-12-29 14:59:36+00:00,"APEX LEGENDS TIME! Solo Silver Ranked is our mission today! Let's see how high we can climb... Live now come and join the fun!

https://t.co/SzZZJKKKUz

#ApexLegends #YouTuber #ContentCreator #Streamer #SophieesWorld"
,10,,NuzAnbu,2022-12-29 14:59:35+00:00,@AkesGaming @PlayApex @Apex_Tracker goat
Texas ,124,,bugleebugs,2022-12-29 14:58:39+00:00,"@SystemIncorrect @PlayApex Your favorite game that EA and higher ups at respawn constantly kick dirt at, and you rather sit there and smile as if everything is cool. Apex has potential to be the greatest fps in gaming history, but it constantly get fucked over by shitty corporate decisions"
21 | LDN | 🌈✨,259,,eschayke,2022-12-29 14:57:17+00:00,since coming home I’ve played an ungodly amount of apex legends and I tell you something I have missed how much this game raises my blood pressure
,233,,RepG_Suspenser,2022-12-29 14:57:16+00:00,@lonakennedyy You spelt “apex legends” wrong 😁
DYT,596,,ChubsDeluxe,2022-12-29 14:57:08+00:00,@Deee3z @PlayApex Could call it “hot drops only” haha I’m here for it
206 💧,17,"['Gamer', 'Randoms', 'Season15', 'YouTube', 'ApexLegends']",TheGreat3H9P,2022-12-29 14:55:11+00:00,"Quick game before work #Gamer #Randoms #Season15 #YouTube: @TheGreat3H9P #Apex#PS5Share, #ApexLegends https://t.co/0T71jzjFK7"
F/25/Loba,1488,,isa_apexm,2022-12-29 14:54:21+00:00,Ok i slept. Time for apex legends mobile grind!!!
Timezone Asia/Tokyo (GMT+9),266,"['ApexLegends', 'マップローテーション']",MapRotationBot,2022-12-29 14:53:41+00:00,"Current:
Olympus at 23:30-00:30

Next:
World's Edge at 00:30-01:30

#ApexLegends #マップローテーション"
"Locust Grove, GA",195,['PS4live'],Mptoker,2022-12-29 14:53:17+00:00,Check out my broadcast from my PlayStation 4! #PS4live (Apex Legends)  live at https://t.co/BdAcFbyJHD
in your closet,5152,,grimcessss,2022-12-29 14:53:11+00:00,"@ID_VOIID @HisandHersLive @PlayApex just saw the time, its 4am 🤣🤣🤣 nvm"
,154,,GAME_introduce7,2022-12-29 14:52:28+00:00,"Apex Legends Video Post

Apex Legends:Three people choose different legends and fight as a pair.
click the link below to watch now:

1:https://t.co/BlrBlvTyHC
2:https://t.co/5Lvt9e6ngX
3:https://t.co/iosbILtWH3"
,104,"['gaming', 'streamer', 'contentcreator', 'twitch', 'gamer', 'Minecraft', 'ApexLegends', 'Duolingo']",NViking78,2022-12-29 14:51:58+00:00,"🔴 Live Now!
☑️Apex Legends Grinding!
☑️Duolingo Lessons to Start!
☑️Brand New Minecraft Builds Tonight!
☑️Stream 1 of 2!

#gaming #streamer #contentcreator #twitch
#gamer #Minecraft #ApexLegends #Duolingo
Watch northernviking78 with me on Twitch
https://t.co/FRis4T8fFc"
,1549,,nessiemommmy,2022-12-29 14:51:57+00:00,@Grrted @PlayApex You should end it off by rationing yourself
日本 大阪,214,,mgryo2121,2022-12-29 14:51:19+00:00,I'm now streaming on Twitch! Playing Apex Legends https://t.co/4a3zpbnTXg
jared ♥️,2822,,GanjaQueenii,2022-12-29 14:50:54+00:00,@taylorgngOd @HisandHersLive @PlayApex @ImFeanix You’re so sweet 😩😩
"New England, USA",649,"['Apex', 'Twitch', 'TwitchStreamer', 'RetweetTwitch']",EdgeworthianIRL,2022-12-29 14:50:54+00:00,Come check out @WhyAshNow streaming #Apex Legends on #Twitch now! Show the love at https://t.co/HnErppuLWX @Twitch @TwitchReTweet @TwitchSharing @Retweet_Twitch @TwitchShare #TwitchStreamer #RetweetTwitch https://t.co/hbTkkvzgnA
Cuban Blisk Minor Dungeon,2,"['apexlegends', 'respawn']",VantgeApexMinor,2022-12-29 14:50:27+00:00,Die of cancer apex devs useless at your jobs #apexlegends #respawn https://t.co/w3X7SSG8uW
,714,"['twitchstreamer', 'twitchaffiliate']",ReverseFlash_TV,2022-12-29 14:49:49+00:00,"Official streaming schedule until the 3rd of the new year! I'll see you all tonight around 9:30 with some Apex legends 
@emmaswan271 @DubbyEnergy @capt_nessie @PastorJMedia @kellerb57 @Sir_Thomas305 #twitchstreamer #twitchaffiliate https://t.co/EtalFtzBwr"
hypixel,232,,Deko__pad,2022-12-29 14:49:32+00:00,I'm now streaming on Twitch! Playing Apex Legends https://t.co/2rCrVh69q0
bz: KyleRoycePlays@Gmail.com,1304,['PLP'],KyleRoycePlays,2022-12-29 14:48:26+00:00,"throat scratchy, body achey, but boutta go ham in these lobbies 😌

chat choose my legend! apex today 
#PLP 

https://t.co/8P3eQi76ba https://t.co/Hcg9LcGMOP"
"Massachusetts, USA",213,"['ApexLegends', 'apexlegendsmobile']",LessThanGosh,2022-12-29 14:47:09+00:00,"Apex Legends: Gosh in the morning, like a red bull to the face! #ApexLegends #apexlegendsmobile
https://t.co/bVOb5qD90M"
,1494,['ApexLegends'],AyeVincenzoTv,2022-12-29 14:45:28+00:00,In search of some Friendly #ApexLegends teammates. Gold 3 right now and struggling to find people with mics that want to play and get better.
Australia,157,,Jigsaw_225,2022-12-29 14:44:08+00:00,Check out #1 | [ENG/NZ] Apex Legends Mobile https://t.co/a4FEexQPLy
Australia,99,"['ApexLegends', 'APEX', 'apexstream', 'APEXmobile', 'STREAM', 'LiveStream', 'LiveStreaming', 'gamingcommunity', 'gaming', 'gamergirl', 'gamer', 'Streamer', 'streamergirl', 'Australia', 'SouthAfrica', 'australianstreamer', 'southafricanstreamer']",Jade_deBeer,2022-12-29 14:43:33+00:00,"Apex Live Stream!🤩🥳 Come hang out! https://t.co/8A3XRc43bZ

#ApexLegends #APEX #apexstream #APEXmobile #STREAM #LiveStream #LiveStreaming #gamingcommunity #gaming #gamergirl #gamer #Streamer #streamergirl #Australia #SouthAfrica #australianstreamer #southafricanstreamer https://t.co/PxnIi1aYwG"
bri ❥,393,,uDaxxii,2022-12-29 14:41:18+00:00,3k on my numpty 🥹 @PlayApex https://t.co/z1GLgjF1Fi
Use code Vall,2997,['ApexLegends'],VallTwitch,2022-12-29 14:40:50+00:00,My experience with Apex Legends 🤔 #ApexLegends https://t.co/ToXbo19A8D
United States,92,"['xbox', 'csgo', 'youtuber', 'gamers', 'pc', 'Trovo', 'xboxone', 'ApexLegends', 'apexlegends', 'pcgamer', 'gaming', 'Logo', 'twitchstream', 'LiveStreaming', 'smallstreamer']",MilaGFX,2022-12-29 14:40:00+00:00,"Streaming emotes are always cool 👩‍🎨
#xbox #csgo #youtuber #gamers #pc #Trovo #xboxone #ApexLegends @GamingRTweeters @ShoutGamers #apexlegends #pcgamer @ShoutGamers #gaming #Logo #twitchstream #LiveStreaming #smallstreamer https://t.co/uhg6MxyNza"
Canada,134,"['TwitchStreamer', 'Apex', 'LiveNow', 'ComeHangout', 'ApexLegends', 'Revenant', 'Streaming', 'PS4live']",RogueQueen96,2022-12-29 14:39:59+00:00,Let's Play Ranked | #TwitchStreamer #Apex #LiveNow #ComeHangout #ApexLegends #Revenant #Streaming #PS4live live at https://t.co/jgURRUyQE2
,81,,iamanonms,2022-12-29 14:39:20+00:00,@keytothetunetou @PlayApex Its mid asf☠️
,2571,,MirageBurner,2022-12-29 14:39:18+00:00,Apex legends players are going to love the wordle for today
San Francisco ,23591,,Thordansmash,2022-12-29 14:38:46+00:00,This has to be one of best things I’ve seen made for Apex Legends. Someone get this man a job at Respawn. https://t.co/PeFoRAN0Zm
フォロバ100パーセント,116,['PS4live'],rukai_1590,2022-12-29 14:38:37+00:00,#PS4live (Apex Legends)  live at https://t.co/0gpEKNzayF
,77,"['controllergang', 'controllermovement', 'aggrorc', 'teamaggro', 'apexlegends', 'apexlegendsgameplay', 'apexlegendsclips', 'apexlegends']",CheongNathab,2022-12-29 14:36:15+00:00,"new video upload https://t.co/QQGtNAnAMa

#controllergang #controllermovement #aggrorc #teamaggro #apexlegends #apexlegendsgameplay #apexlegendsclips #apexlegends
@OfficialAggro @PlayApex"
,67,"['twitchclips', 'apexlegends', 'SmallStreamerConnect', 'sniperclip', 'ranked', 'rollergang']",AllProof_TTV,2022-12-29 14:35:49+00:00,"Sentinel is CHILLY early game.
#twitchclips #apexlegends #SmallStreamerConnect #sniperclip #ranked #rollergang

catch me live again on Friday for some more ranked gameplay. The masters push continues
twitch . tv / allproof https://t.co/ibHW8tzhV9"
Black Mesa Research Facility,3,,ValveFacts,2022-12-29 14:34:59+00:00,"Titanfall &amp; Apex Legends runs on a modified version of the Source Engine. Despite the engine being almost 2 decades old, Respawn Entertainment chose to build Titanfall &amp; Apex on the Source Engine early in their production cycle due to their developers familiarity with the engine. https://t.co/Yx7bL5CHSv"
"Indianapolis, IN",91,,l33t0wn34,2022-12-29 14:34:26+00:00,@VividKaiz @PlayApex 20 with 2100 damage is fucking nuts. How did your teammate do 2700 and get 0. If I do 2100 damage I get like 7 kills 😂
,42,['ApexLegends'],DamnAlva,2022-12-29 14:33:34+00:00,"Leveling up the Wraith Skin. #ApexLegends 
https://t.co/7tv4VzSoyp"
うどん県のどっかのパチ屋,1959,,youunyouun,2022-12-29 14:33:31+00:00,I'm now streaming on Twitch! Playing Apex Legends https://t.co/PBVhAyjyNC
,218,['PS4live'],ni__jnt_je,2022-12-29 14:33:23+00:00,Check out my broadcast from my PlayStation 4! #PS4live (Apex Legends)  live at https://t.co/5hgjZ4Z1fM
A,988,,GUGUREKASU_nfsw,2022-12-29 14:31:25+00:00,I'm now streaming on Twitch! Playing Apex Legends Mobile https://t.co/L2238rAchc
Paradis Island,138,,taylorgngOd,2022-12-29 14:31:22+00:00,@HisandHersLive @PlayApex @GanjaQueenii @ImFeanix my goats!!
,10,,JoyDelinquent,2022-12-29 14:31:15+00:00,"I'm back everyone! Overwatch 2, Apex Legends, and maybe another game, in 30 minutes!"
,11,['ApexLegends'],Alaric132,2022-12-29 14:31:10+00:00,What's the one thing you dont like about #ApexLegends
,110,"['twitchstreaming', 'ApexLegends', 'موسم_القيمرز', 'anime', 'pcgaming', 'gaming', 'gamer', 'gaming', 'gamers', 'funnygaming']",HybtKing,2022-12-29 14:29:53+00:00,"#twitchstreaming #ApexLegends #موسم_القيمرز 
#anime #pcgaming #gaming #gamer #gaming 
#gamers #funnygaming
https://t.co/2SK52EQsyx   
Welcome to the live broadcast!!!"
,342,"['valorant', 'apexlegends', 'yoruvalorant', 'mirageapexlegends']",oredcchi,2022-12-29 14:27:39+00:00,"Decoy boys on a mission
#valorant #apexlegends #yoruvalorant #mirageapexlegends https://t.co/Xu2YIJl83D"
,286,,iibonedaddy,2022-12-29 14:27:23+00:00,and a ridiculous amount of apex legends https://t.co/rsje1wtL99 https://t.co/h6cb8iYR3S
,0,,SergeT35275748,2022-12-29 14:26:53+00:00,"@FunkoEurope i have bought apex legends ""wraith""(apex legends 545)  but i had not see there was a stand and i trash the box.. Can i ""order"" only the stand?"
推し様🎧💙 ✴︎   🌷   🍩   🍒 🤍✝,682,['PS4live'],TixxnV,2022-12-29 14:26:47+00:00,Check out my broadcast from my PlayStation 4! #PS4live (Apex Legends)  live at https://t.co/SBuI1nsIVv
,94,,GamingUpdates95,2022-12-29 14:25:46+00:00,@WylderZak Apex Legends Mobile always
Accra ,1796,,drayeday,2022-12-29 14:25:21+00:00,@mohplay_inc_ I need Ghanaian players for apex legends
,1888,,no_viewers,2022-12-29 14:24:49+00:00,"piffgoddess420 has been streaming Apex Legends for 114 minutes and no one's watching them, go say hi and make their day https://t.co/uNOedKLH4y. Tag your favourite Apex Legends streamer."
Timezone Asia/Tokyo (GMT+9),266,"['ApexLegends', 'マップローテーション']",MapRotationBot,2022-12-29 14:23:42+00:00,"Current:
Broken Moon at 22:30-23:30

Next:
Olympus at 23:30-00:30

#ApexLegends #マップローテーション"
im the lucash,119,,lucashbackup,2022-12-29 14:22:38+00:00,God broke their console playing Apex Legends!
,618,,youtube_Maeken,2022-12-29 14:22:18+00:00,I'm now streaming on Twitch! Playing Apex Legends https://t.co/ZPKYIWR82K
,432,,ID_VOIID,2022-12-29 14:20:52+00:00,"@HisandHersLive @PlayApex grab @grimcessss, great choice🫡"
,885,,ridethedrgn,2022-12-29 14:20:49+00:00,@Mimento_Morri @NotKoa_ @Linkisaurus @flimpiflimpi @communaloid @XXIX_129 @davitydave @cr4his @Cobratate @GretaThunberg bro plays apex legends and thinks his input means something 😭
,5,"['apexlegends', 'respawn']",SaggieMaggie12,2022-12-29 14:20:02+00:00,Die of cancer stupid bastard apex devs can't even get footstep audio right useless cunts #apexlegends #respawn https://t.co/IXAqecWxXi
,85,"['Apex', 'ApexLegends']",Phase_FPS,2022-12-29 14:19:38+00:00,Imagine portal camping and getting wiped lmao #Apex #ApexLegends https://t.co/cjHJuShA3j
Neo Cydonia,350,,adamazing,2022-12-29 14:18:28+00:00,"@NateMing That gif you posted is a Gibraltar loading screen (Transition) from Apex Legends.

Also, Matt Damon uses a Devotion.

It’s all awesome."
,460,"['APEX', 'APEXLegends', 'YouTube', 'YouTubeLive', 'イラスト']",ANDY_GAMES_,2022-12-29 14:17:43+00:00,"illustration by @Yoko_Langstrump @imouto_e0 

#APEX #APEXLegends #YouTube #YouTubeLive #イラスト"
MAH HOUSE,522,['ApexLegends'],ParadoxMedic,2022-12-29 14:17:28+00:00,yeah umm... yeah idfk lmao #ApexLegends https://t.co/AxqUGCzZHh
,408,,EpicColt,2022-12-29 14:16:32+00:00,@vnmTourney @ZotacCup @OLTRTs @PlayApex @PlayApexEsports @VeNomCEO @iChronicYGK @TriSarahTops_TV @Battlefy @vnm_news @vnmRts @VNMChamps Let’s Gooooooo. I’ll be there 😄
